key,group,version,title,parentItem,authors,editors,otherCreators,itemType,publicationTitle,volume,issue,pages,date,dateFreetext,series,seriesTitle,url,note,abstractNote,accessDate,seriesText,journalAbbreviation,language,doi,issn,shortTitle,archive,archiveLocation,libraryCatalog,callNumber,rights,collections,deleted,tags,metaDataItemKey,metaDataItemVersion,dateAdded,dateModified,conceptTagIds,conceptTags,references,gilesUploads,extra,hidden,metaDataNote,otherCreatorRoles
RG4HJ7UP,2310918,717,‪Exploring development and evolution on the tangled bank‬,,"[{'@type': 'Person', 'name': 'J. Maienschein', 'uri': None, 'localAuthorityId': None, 'firstName': 'J.', 'lastName': 'Maienschein', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,151-171,,2014-3-13,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=20&pagesize=80&citation_for_view=N5P-cI4AAAAJ:hMod-77fHWUC,,"‪J Maienschein, MD Laubichler‬, ‪Evolutionary Biology: Conceptual, Ethical, and Religious Issues. Cambridge …, 2014‬ - ‪Cited by 5‬",2023-02-23T17:00:03Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:52Z,,,,,,,0,False,[]
C9MJ4FUX,2310918,649,‪Don't Panic! A research system for network-based digital history of science‬,,[],[],"[{'@type': 'Creator', 'id': None, 'role': 'presenter', 'person': {'@type': 'Person', 'name': 'JULIA L. DAMEROW et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'JULIA L.', 'lastName': 'DAMEROW et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, 'positionInList': 0}]",PRESENTATION,,,,,,2013-9-26,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=20&pagesize=80&citation_for_view=N5P-cI4AAAAJ:QYdC8u9Cj1oC,,"‪J Damerow, BR Peirson, ML Laubichler…, 2013‬ - ‪Cited by 4‬",2023-02-23T16:59:48Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:51Z,,,,,,,0,False,['presenter']
37T6CQXP,2310918,1186,‪The Problem of Origins‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,1,2,,2006-01-01T00:00Z,2006,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:tkaPQYYpVKoC,,"‪GB Müller, MD Laubichler, P Hammerstein, LR Caporael, W Callebaut‬, ‪Biological Theory, 2006‬",2023-02-23T17:15:33Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:40Z,,,,,,,0,False,[]
MCX6J96C,2310918,1547,"‪August Weismann: Development, Heredity, and Evolution.‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,UNIV CHICAGO PRESS,110,3,620-621,,2019/9/1,,,https://www.journals.uchicago.edu/doi/full/10.1086/683705,,"‪MD Laubichler, 2019‬",2023-02-23T17:04:42Z,,,,,,‪August Weismann,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:29Z,,,,,,,0,False,[]
ZAKP5I7F,2310918,210,‪“General Biology” Old and New: The Challenges Facing Biological Explanation‬,,"[{'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],WEBPAGE,,,,,,,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:PELIpwtuRlgC,,"‪MD Laubichler, W Callebaut‬, ‪Biological Theory, 2007‬",2023-02-23T17:15:56Z,,,,,,‪“General Biology” Old and New,,,,,,['A73U8NXR'],1,[],,0,2023-02-23T17:09:26Z,,,,,,,0,False,[]
G5DHPVGC,2310918,942,‪Of Locusts and Scientists‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Association for the Advancement of Science,327,5965,525-526,,2010/1/29,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:NMxIlDl6LWMC,,"‪MD Laubichler, G Honegger, 2010‬",2023-02-23T17:12:06Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:14Z,,,,,,,0,False,[]
IZPPCXV9,2310918,1576,Transnational collaboration for sustainability in higher education: Lessons from a systematic review,,"[{'@type': 'Person', 'name': 'Guido Caniglia', 'uri': None, 'localAuthorityId': None, 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Christopher Luederitz', 'uri': None, 'localAuthorityId': None, 'firstName': 'Christopher', 'lastName': 'Luederitz', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Milena Groß', 'uri': None, 'localAuthorityId': None, 'firstName': 'Milena', 'lastName': 'Groß', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Maximilian Muhr', 'uri': None, 'localAuthorityId': None, 'firstName': 'Maximilian', 'lastName': 'Muhr', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Beatrice John', 'uri': None, 'localAuthorityId': None, 'firstName': 'Beatrice', 'lastName': 'John', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Lauren Withycombe Keeler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Lauren Withycombe', 'lastName': 'Keeler', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Henrik von Wehrden', 'uri': None, 'localAuthorityId': None, 'firstName': 'Henrik', 'lastName': 'von Wehrden', 'positionInList': 6, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 7, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Arnim Wiek', 'uri': None, 'localAuthorityId': None, 'firstName': 'Arnim', 'lastName': 'Wiek', 'positionInList': 8, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Daniel Lang', 'uri': None, 'localAuthorityId': None, 'firstName': 'Daniel', 'lastName': 'Lang', 'positionInList': 9, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of cleaner production,168,,764–779,2017-01-01T00:00Z,2017,,,https://www.sciencedirect.com/science/article/abs/pii/S0959652617318383,,,,,,,,,Transnational collaboration for sustainability in higher education,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:41Z,,,,,,,0,False,[]
VKWTRS7V,2310918,110,Form and function in Evo Devo: historical and conceptual reflections,,"[{'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,"Form and function in developmental evolution, ed. MD Laubichler and J. Maienschein",,,10–46,2009-01-01T00:00Z,2009,,,,,,,,,,,,Form and function in Evo Devo,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:53Z,,,,,,,0,False,[]
NEBB24A8,2310918,1442,‪Political Biology: Science and Social Values in Human Heredity from Eugenics to Epigenetics.‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': '', 'localAuthorityId': '', 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],JOURNAL_ARTICLE,UNIV CHICAGO PRESS,110,3,645-646,,2019/9/1,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:kF1pexMAQbMC,,,2023-02-23T17:04:44Z,,,,,,‪Political Biology,,,,,,['A73U8NXR'],0,[],N3VWJC6H,1443,2023-02-23T17:14:15Z,,[],[],[],[],,0,False,[]
ABVGGMK4,2310918,1331,From embryology to evo-devo: a history of developmental evolution,,[],"[{'@type': 'Person', 'name': 'Jane Maienschein', 'uri': 'http://www.digitalhps.org/concepts/CON2317b459-b95c-4bd9-91dc-7e400bc2ecf5', 'localAuthorityId': '', 'firstName': 'Jane', 'lastName': 'Maienschein', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': 'http://www.digitalhps.org/concepts/CONcdf33117-27c5-4f41-ada5-f8cbf3d7afea', 'localAuthorityId': '', 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],BOOK,,,,,2007-01-01T00:00Z,2007,,,,,,,,,,,,From embryology to evo-devo,,,Google Scholar,,,['A73U8NXR'],0,[],8B5TPC47,1332,2023-02-23T17:12:53Z,,[],[],[],[],,0,False,[]
NIJWVPSB,2310918,1525,"‪after roughly thirty years of gestation, evolutionary developmental biology‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Mit Press,,,13,2007-01-01T00:00Z,2007,,,https://www.academia.edu/2845297/The_current_state_and_the_future_of_developmental_evolution,,"‪MD Laubichler‬, ‪From Embryology to Evo-devo: A History of Developmental Evolution, 2007‬",2023-02-23T17:16:07Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:27Z,,,,,,,0,False,[]
X6ICEF8U,2310918,152,Organism and character decomposition: Steps towards an integrative theory of biology,,"[{'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Günter P. Wagner', 'uri': None, 'localAuthorityId': None, 'firstName': 'Günter P.', 'lastName': 'Wagner', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Philosophy of Science,67,S3,S289–S300,2000-01-01T00:00Z,2000,,,,,,,,,,,,Organism and character decomposition,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:15Z,,,,,,,0,False,[]
TXVZVG4F,2310918,1053,‪Semiotics in biology‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Institute for Socio-Semiotic Studies,,,,1997-01-01T00:00Z,1997,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:2P1L_qKh6hAC,,"‪MD Laubichler, 1997‬",2023-02-23T17:23:38Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:17Z,,,,,,,0,False,[]
27N37BH9,2310918,1194,‪Epistemology of the concrete: Studies on the history of modern biology.‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,SPRINGER,39,2,415-417,,2006/7/1,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:lmc2jWPfTJgC,,"‪MD Laubichler, 2006‬",2023-02-23T17:15:43Z,,,,,,‪Epistemology of the concrete,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:51Z,,,,,,,0,False,[]
TRSRW5RR,2310918,1499,Bertalanffy,,"[{'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],BOOK_SECTION,,,,151-152,2003-01-01T00:00Z,2003,,,https://pure.mpg.de/pubman/faces/ViewItemOverviewPage.jsp?itemId=item_2277045,,"‪MD Laubichler‬, ‪Lexikon der bedeutenden Naturwissenschaftler in drei Bänden. Bd. 1: A bis E, 2003‬",2023-02-23T17:20:12Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:26Z,,,,,,,0,False,[]
JEHJTWZV,2310918,950,"‪OSKAR VOGT, NIKOLAI TIMOFÉEFF-RESSOVSKY‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Science & Business Media,75,,63,,2012/12/6,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:OcBU2YAGkTUC,,"‪MD LAUBICHLER, S SARKAR‬, ‪Mutating Concepts, Evolving Disciplines: Genetics, Medicine, and Society, 2012‬",2023-02-23T17:12:20Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:15Z,,,,,,,0,False,[]
S9XZXRI6,2310918,731,"‪The Borges challenge in biology Genetics and the Logic of Evolution.(2004). Kenneth M. Weiss and Anne V. Buchanan. John Wiley & Sons, Hoboken, New Jersey. xiii+ 541 pp. ISBN 0‐471‐23805‐8‬",,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'L Pyne', 'uri': None, 'localAuthorityId': None, 'firstName': 'L', 'lastName': 'Pyne', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,,,2006-07-18,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:isC4tDSrTZIC,,"‪MD Laubichler, L Pyne, 2006‬",2023-02-23T17:15:29Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:18Z,,,,,,,0,False,[]
FCKJUCP5,2310918,580,‪From Cells to Systems: Conceptual Abstractions of Biological Building Blocks‬,,"[{'@type': 'Person', 'name': 'Werner Callebaut', 'uri': None, 'localAuthorityId': None, 'firstName': 'Werner', 'lastName': 'Callebaut', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,2,2,117-118,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:XiSMed-E-HIC,,"‪W Callebaut, MD Laubichler‬, ‪Biological Theory, 2007‬",2023-02-23T17:11:01Z,,,,,,‪From Cells to Systems,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:53Z,,,,,,,0,False,[]
E2753XC4,2310918,571,Relatedness: Capturing cohesion in biological systems,,"[{'@type': 'Person', 'name': 'Juergen Gadau et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Juergen', 'lastName': 'Gadau et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,1,,414-417,2006-01-01T00:00Z,2006,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:-f6ydRqryjwC,,"‪J Gadau, MD Laubichler‬, ‪Biological Theory, 2006‬ - ‪Cited by 2‬",2023-02-23T17:09:02Z,,,,,,‪Relatedness,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:16Z,,,,,,,0,False,[]
25CJA7T4,2310918,197,The glocal curriculum: A model for transnational collaboration in higher education for sustainable development,,"[{'@type': 'Person', 'name': 'Guido Caniglia', 'uri': None, 'localAuthorityId': None, 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Beatrice John', 'uri': None, 'localAuthorityId': None, 'firstName': 'Beatrice', 'lastName': 'John', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Leonie Bellina', 'uri': None, 'localAuthorityId': None, 'firstName': 'Leonie', 'lastName': 'Bellina', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Daniel J. Lang', 'uri': None, 'localAuthorityId': None, 'firstName': 'Daniel J.', 'lastName': 'Lang', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Arnim Wiek', 'uri': None, 'localAuthorityId': None, 'firstName': 'Arnim', 'lastName': 'Wiek', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Sean Cohmer', 'uri': None, 'localAuthorityId': None, 'firstName': 'Sean', 'lastName': 'Cohmer', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 6, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of Cleaner Production,171,,368-376,,2018-01-10,,,https://www.sciencedirect.com/science/article/pii/S0959652617322096,,"Transnational collaborations between universities provide an underutilized opportunity to teach sustainability competencies emphasizing the global and local nature of (un)sustainability. This article asks: what kind of curricula and teaching-learning environments can we use in transnational collaborations so as to prepare future generations to address (un)sustainability across different scales and contexts? The article presents a glocal model for transnational collaboration for sustainability which combines the use of digital technologies for global collaboration with experiences and engagement for local learning and impact. The glocal model was designed and implemented in The Global Classroom, a collaborative project between Arizona State University and Leuphana University of Lüneburg. The model fills two important gaps in higher education for sustainable development. In the theory, it provides new concepts to think about the curriculum and teaching-learning environment of transnational collaborations for sustainability. In the practice, it presents an exemplary implementation that can inform the curriculum as well as the teaching-learning environment of such collaborations. The article concludes that transnational collaborations for sustainability ought to more systematically integrate curriculum reform with approaches to internationalization and digitalization of higher education.",2023-02-20T17:50:04Z,,Journal of Cleaner Production,en,,,The glocal curriculum,,,ScienceDirect,,,['A73U8NXR'],0,"[{'tag': 'Curriculum reform', 'type': 1}, {'tag': 'Digitalization', 'type': 1}, {'tag': 'Globalization', 'type': 1}, {'tag': 'Internationalization', 'type': 1}, {'tag': 'Problem and project based learning', 'type': 1}, {'tag': 'Transformative learning', 'type': 1}]",,0,2023-02-23T17:14:38Z,,,,,,,0,False,[]
3X78QBGN,2310918,1008,‪Nature's beauty and Haeckel's talents‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Association for the Advancement of Science,308,5729,1746-1746,,2005/6/17,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:bEWYMUwI8FkC,,"‪M Laubichler, 2005‬ - ‪Cited by 1‬",2023-02-23T17:05:03Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:57Z,,,,,,,0,False,[]
7RHJCGNR,2310918,973,‪Sacrificing dialogue for politics?‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Association for the Advancement of Science,309,5739,1324-1324,,2005/8/26,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:4JMBOYKVnBMC,,"‪MD Laubichler, GB Müller, W Fontana, GP Wagner‬, ‪Science, 2005‬ - ‪Cited by 1‬",2023-02-23T17:05:05Z,,,,,,‪Sacrificing dialogue for politics?,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:17Z,,,,,,,0,False,[]
